id,question_type,source_stage,target_stage,layer,path_effect_emb,path_effect_mech
13,hidden_variable_identification,graph,synthesis,30,0.9358,0.5455
13,hidden_variable_identification,graph,synthesis,31,0.9449,0.5455
13,hidden_variable_identification,graph,synthesis,32,0.9535,0.5455
13,hidden_variable_identification,graph,synthesis,36,0.7934,0.5455
13,hidden_variable_identification,patterns,synthesis,0,0.7081,0.5455
13,hidden_variable_identification,patterns,synthesis,1,0.9632,0.5455
13,hidden_variable_identification,patterns,synthesis,2,0.9637,0.5455
13,hidden_variable_identification,patterns,synthesis,3,0.9641,0.5455
13,hidden_variable_identification,patterns,synthesis,4,0.9651,0.5455
13,hidden_variable_identification,patterns,synthesis,5,0.9671,0.5455
13,hidden_variable_identification,patterns,synthesis,6,0.9742,0.5455
13,hidden_variable_identification,patterns,synthesis,7,0.9740,0.5455
13,hidden_variable_identification,patterns,synthesis,8,0.9702,0.5455
13,hidden_variable_identification,patterns,synthesis,9,0.9637,0.5455
13,hidden_variable_identification,patterns,synthesis,10,0.9636,0.5455
13,hidden_variable_identification,patterns,synthesis,20,0.9091,0.5455
13,hidden_variable_identification,patterns,synthesis,21,0.9083,0.5455
13,hidden_variable_identification,patterns,synthesis,22,0.8981,0.5455
13,hidden_variable_identification,patterns,synthesis,23,0.8918,0.5455
13,hidden_variable_identification,patterns,synthesis,24,0.8972,0.5455
13,hidden_variable_identification,patterns,synthesis,28,0.9296,0.5455
13,hidden_variable_identification,patterns,synthesis,29,0.9362,0.5455
13,hidden_variable_identification,patterns,synthesis,30,0.9469,0.5455
13,hidden_variable_identification,patterns,synthesis,31,0.9550,0.5455
13,hidden_variable_identification,patterns,synthesis,32,0.9629,0.5455
13,hidden_variable_identification,patterns,synthesis,36,0.9135,0.5455
13,hidden_variable_identification,synthesis,answer,0,0.7342,0.5455
13,hidden_variable_identification,synthesis,answer,1,0.9733,0.5455
13,hidden_variable_identification,synthesis,answer,2,0.9743,0.5455
13,hidden_variable_identification,synthesis,answer,3,0.9727,0.5455
13,hidden_variable_identification,synthesis,answer,4,0.9715,0.5455
13,hidden_variable_identification,synthesis,answer,5,0.9739,0.5455
13,hidden_variable_identification,synthesis,answer,6,0.9779,0.5455
13,hidden_variable_identification,synthesis,answer,7,0.9768,0.5455
13,hidden_variable_identification,synthesis,answer,8,0.9727,0.5455
13,hidden_variable_identification,synthesis,answer,9,0.9673,0.5455
13,hidden_variable_identification,synthesis,answer,10,0.9650,0.5455
13,hidden_variable_identification,synthesis,answer,20,0.9184,0.5455
13,hidden_variable_identification,synthesis,answer,21,0.9212,0.5455
13,hidden_variable_identification,synthesis,answer,22,0.9125,0.5455
13,hidden_variable_identification,synthesis,answer,23,0.9039,0.5455
13,hidden_variable_identification,synthesis,answer,24,0.9085,0.5455
13,hidden_variable_identification,synthesis,answer,28,0.9412,0.5455
13,hidden_variable_identification,synthesis,answer,29,0.9443,0.5455
13,hidden_variable_identification,synthesis,answer,30,0.9522,0.5455
13,hidden_variable_identification,synthesis,answer,31,0.9586,0.5455
13,hidden_variable_identification,synthesis,answer,32,0.9653,0.5455
13,hidden_variable_identification,synthesis,answer,36,0.9247,0.5455
13,hidden_variable_identification,brainstorm,answer,0,0.6738,0.5455
13,hidden_variable_identification,brainstorm,answer,1,0.9641,0.5455
13,hidden_variable_identification,brainstorm,answer,2,0.9542,0.5455
13,hidden_variable_identification,brainstorm,answer,3,0.9456,0.5455
13,hidden_variable_identification,brainstorm,answer,4,0.9411,0.5455
13,hidden_variable_identification,brainstorm,answer,5,0.9522,0.5455
13,hidden_variable_identification,brainstorm,answer,6,0.9554,0.5455
13,hidden_variable_identification,brainstorm,answer,7,0.1485,0.5455
13,hidden_variable_identification,brainstorm,answer,8,0.1627,0.5455
13,hidden_variable_identification,brainstorm,answer,9,0.1734,0.5455
13,hidden_variable_identification,brainstorm,answer,10,0.1936,0.5455
13,hidden_variable_identification,brainstorm,answer,20,0.3919,0.5455
13,hidden_variable_identification,brainstorm,answer,21,0.4197,0.5455
13,hidden_variable_identification,brainstorm,answer,22,0.4156,0.5455
13,hidden_variable_identification,brainstorm,answer,23,0.4631,0.5455
13,hidden_variable_identification,brainstorm,answer,24,0.5399,0.5455
13,hidden_variable_identification,brainstorm,answer,28,0.7176,0.5455
13,hidden_variable_identification,brainstorm,answer,29,0.7511,0.5455
13,hidden_variable_identification,brainstorm,answer,30,0.7880,0.5455
13,hidden_variable_identification,brainstorm,answer,31,0.8229,0.5455
13,hidden_variable_identification,brainstorm,answer,32,0.8484,0.5455
13,hidden_variable_identification,brainstorm,answer,36,0.8906,0.5455
13,hidden_variable_identification,graph,answer,0,0.6938,0.5455
13,hidden_variable_identification,graph,answer,1,0.9675,0.5455
13,hidden_variable_identification,graph,answer,2,0.9623,0.5455
13,hidden_variable_identification,graph,answer,3,0.9497,0.5455
13,hidden_variable_identification,graph,answer,4,0.9438,0.5455
13,hidden_variable_identification,graph,answer,5,0.9535,0.5455
13,hidden_variable_identification,graph,answer,6,0.9569,0.5455
13,hidden_variable_identification,graph,answer,7,0.9570,0.5455
13,hidden_variable_identification,graph,answer,8,0.9426,0.5455
13,hidden_variable_identification,graph,answer,9,0.9334,0.5455
13,hidden_variable_identification,graph,answer,10,0.9308,0.5455
13,hidden_variable_identification,graph,answer,20,0.8501,0.5455
13,hidden_variable_identification,graph,answer,21,0.8565,0.5455
13,hidden_variable_identification,graph,answer,22,0.8283,0.5455
13,hidden_variable_identification,graph,answer,23,0.8122,0.5455
13,hidden_variable_identification,graph,answer,24,0.8294,0.5455
13,hidden_variable_identification,graph,answer,28,0.8985,0.5455
13,hidden_variable_identification,graph,answer,29,0.9090,0.5455
13,hidden_variable_identification,graph,answer,30,0.9252,0.5455
13,hidden_variable_identification,graph,answer,31,0.9368,0.5455
13,hidden_variable_identification,graph,answer,32,0.9455,0.5455
13,hidden_variable_identification,graph,answer,36,0.4513,0.5455
14,hidden_variable_identification,graph,synthesis,0,0.5590,0.8000
14,hidden_variable_identification,graph,synthesis,1,0.9487,0.8000
14,hidden_variable_identification,graph,synthesis,2,0.9478,0.8000
14,hidden_variable_identification,graph,synthesis,3,0.9445,0.8000
14,hidden_variable_identification,graph,synthesis,4,0.9294,0.8000
14,hidden_variable_identification,graph,synthesis,5,0.9371,0.8000
14,hidden_variable_identification,graph,synthesis,6,0.9425,0.8000
14,hidden_variable_identification,graph,synthesis,7,0.9430,0.8000
14,hidden_variable_identification,graph,synthesis,8,0.9306,0.8000
14,hidden_variable_identification,graph,synthesis,9,0.9180,0.8000
14,hidden_variable_identification,graph,synthesis,10,0.9100,0.8000
14,hidden_variable_identification,graph,synthesis,20,0.8434,0.8000
14,hidden_variable_identification,graph,synthesis,21,0.8403,0.8000
14,hidden_variable_identification,graph,synthesis,22,0.8125,0.8000
14,hidden_variable_identification,graph,synthesis,23,0.8142,0.8000
14,hidden_variable_identification,graph,synthesis,24,0.8170,0.8000
14,hidden_variable_identification,graph,synthesis,28,0.8857,0.8000
14,hidden_variable_identification,graph,synthesis,29,0.8942,0.8000
14,hidden_variable_identification,graph,synthesis,30,0.9115,0.8000
14,hidden_variable_identification,graph,synthesis,31,0.9265,0.8000
14,hidden_variable_identification,graph,synthesis,32,0.9388,0.8000
14,hidden_variable_identification,graph,synthesis,36,0.8767,0.8000
14,hidden_variable_identification,patterns,synthesis,0,0.6354,0.8000
14,hidden_variable_identification,patterns,synthesis,1,0.9505,0.8000
14,hidden_variable_identification,patterns,synthesis,2,0.9532,0.8000
14,hidden_variable_identification,patterns,synthesis,3,0.9478,0.8000
14,hidden_variable_identification,patterns,synthesis,4,0.9428,0.8000
14,hidden_variable_identification,patterns,synthesis,5,0.9501,0.8000
14,hidden_variable_identification,patterns,synthesis,6,0.9533,0.8000
14,hidden_variable_identification,patterns,synthesis,7,0.9516,0.8000
14,hidden_variable_identification,patterns,synthesis,8,0.9388,0.8000
14,hidden_variable_identification,patterns,synthesis,9,0.9241,0.8000
14,hidden_variable_identification,patterns,synthesis,10,0.9154,0.8000
14,hidden_variable_identification,patterns,synthesis,20,0.8400,0.8000
14,hidden_variable_identification,patterns,synthesis,21,0.8339,0.8000
14,hidden_variable_identification,patterns,synthesis,22,0.8136,0.8000
14,hidden_variable_identification,patterns,synthesis,23,0.8163,0.8000
14,hidden_variable_identification,patterns,synthesis,24,0.8117,0.8000
14,hidden_variable_identification,patterns,synthesis,28,0.8728,0.8000
14,hidden_variable_identification,patterns,synthesis,29,0.8749,0.8000
14,hidden_variable_identification,patterns,synthesis,30,0.8910,0.8000
14,hidden_variable_identification,patterns,synthesis,31,0.9065,0.8000
14,hidden_variable_identification,patterns,synthesis,32,0.9173,0.8000
14,hidden_variable_identification,patterns,synthesis,36,0.7095,0.8000
14,hidden_variable_identification,synthesis,answer,0,0.7483,0.8000
14,hidden_variable_identification,synthesis,answer,1,0.9696,0.8000
14,hidden_variable_identification,synthesis,answer,2,0.9721,0.8000
14,hidden_variable_identification,synthesis,answer,3,0.9664,0.8000
14,hidden_variable_identification,synthesis,answer,4,0.9619,0.8000
14,hidden_variable_identification,synthesis,answer,5,0.9687,0.8000
14,hidden_variable_identification,synthesis,answer,6,0.9710,0.8000
14,hidden_variable_identification,synthesis,answer,7,0.9677,0.8000
14,hidden_variable_identification,synthesis,answer,8,0.9572,0.8000
14,hidden_variable_identification,synthesis,answer,9,0.9497,0.8000
14,hidden_variable_identification,synthesis,answer,10,0.9450,0.8000
14,hidden_variable_identification,synthesis,answer,20,0.9022,0.8000
14,hidden_variable_identification,synthesis,answer,21,0.9105,0.8000
14,hidden_variable_identification,synthesis,answer,22,0.8964,0.8000
14,hidden_variable_identification,synthesis,answer,23,0.8998,0.8000
14,hidden_variable_identification,synthesis,answer,24,0.9008,0.8000
14,hidden_variable_identification,synthesis,answer,28,0.9332,0.8000
14,hidden_variable_identification,synthesis,answer,29,0.9348,0.8000
14,hidden_variable_identification,synthesis,answer,30,0.9439,0.8000
14,hidden_variable_identification,synthesis,answer,31,0.9522,0.8000
14,hidden_variable_identification,synthesis,answer,32,0.9573,0.8000
14,hidden_variable_identification,synthesis,answer,36,0.9188,0.8000
14,hidden_variable_identification,brainstorm,answer,0,0.7855,0.8000
14,hidden_variable_identification,brainstorm,answer,1,0.9706,0.8000
14,hidden_variable_identification,brainstorm,answer,2,0.9645,0.8000
14,hidden_variable_identification,brainstorm,answer,3,0.9562,0.8000
14,hidden_variable_identification,brainstorm,answer,4,0.9488,0.8000
14,hidden_variable_identification,brainstorm,answer,5,0.9587,0.8000
14,hidden_variable_identification,brainstorm,answer,6,0.9593,0.8000
14,hidden_variable_identification,brainstorm,answer,7,0.1442,0.8000
14,hidden_variable_identification,brainstorm,answer,8,0.1652,0.8000
14,hidden_variable_identification,brainstorm,answer,9,0.1768,0.8000
14,hidden_variable_identification,brainstorm,answer,10,0.1946,0.8000
14,hidden_variable_identification,brainstorm,answer,20,0.3945,0.8000
14,hidden_variable_identification,brainstorm,answer,21,0.4255,0.8000
14,hidden_variable_identification,brainstorm,answer,22,0.4208,0.8000
14,hidden_variable_identification,brainstorm,answer,23,0.4726,0.8000
14,hidden_variable_identification,brainstorm,answer,24,0.5441,0.8000
14,hidden_variable_identification,brainstorm,answer,28,0.7144,0.8000
14,hidden_variable_identification,brainstorm,answer,29,0.7464,0.8000
14,hidden_variable_identification,brainstorm,answer,30,0.7809,0.8000
14,hidden_variable_identification,brainstorm,answer,31,0.8146,0.8000
14,hidden_variable_identification,brainstorm,answer,32,0.8388,0.8000
14,hidden_variable_identification,brainstorm,answer,36,0.8525,0.8000
14,hidden_variable_identification,graph,answer,0,0.5982,0.8000
14,hidden_variable_identification,graph,answer,1,0.9515,0.8000
14,hidden_variable_identification,graph,answer,2,0.9520,0.8000
14,hidden_variable_identification,graph,answer,3,0.9451,0.8000
14,hidden_variable_identification,graph,answer,4,0.9368,0.8000
14,hidden_variable_identification,graph,answer,5,0.9430,0.8000
14,hidden_variable_identification,graph,answer,6,0.9477,0.8000
14,hidden_variable_identification,graph,answer,7,0.9477,0.8000
14,hidden_variable_identification,graph,answer,8,0.9351,0.8000
14,hidden_variable_identification,graph,answer,9,0.9235,0.8000
14,hidden_variable_identification,graph,answer,10,0.9166,0.8000
14,hidden_variable_identification,graph,answer,20,0.8753,0.8000
14,hidden_variable_identification,graph,answer,21,0.8855,0.8000
14,hidden_variable_identification,graph,answer,22,0.8622,0.8000
14,hidden_variable_identification,graph,answer,23,0.8571,0.8000
14,hidden_variable_identification,graph,answer,24,0.8631,0.8000
14,hidden_variable_identification,graph,answer,28,0.9166,0.8000
14,hidden_variable_identification,graph,answer,29,0.9212,0.8000
14,hidden_variable_identification,graph,answer,30,0.9341,0.8000
14,hidden_variable_identification,graph,answer,31,0.9456,0.8000
14,hidden_variable_identification,graph,answer,32,0.9527,0.8000
14,hidden_variable_identification,graph,answer,36,0.6205,0.8000
15,hidden_variable_identification,graph,synthesis,0,0.7165,0.6000
15,hidden_variable_identification,graph,synthesis,1,0.9668,0.6000
15,hidden_variable_identification,graph,synthesis,2,0.9687,0.6000
15,hidden_variable_identification,graph,synthesis,3,0.9670,0.6000
15,hidden_variable_identification,graph,synthesis,4,0.9651,0.6000
15,hidden_variable_identification,graph,synthesis,5,0.9701,0.6000
15,hidden_variable_identification,graph,synthesis,6,0.9734,0.6000
15,hidden_variable_identification,graph,synthesis,7,0.9695,0.6000
15,hidden_variable_identification,graph,synthesis,8,0.9608,0.6000
15,hidden_variable_identification,graph,synthesis,9,0.9481,0.6000
15,hidden_variable_identification,graph,synthesis,10,0.9447,0.6000
15,hidden_variable_identification,graph,synthesis,20,0.8880,0.6000
15,hidden_variable_identification,graph,synthesis,21,0.8922,0.6000
15,hidden_variable_identification,graph,synthesis,22,0.8773,0.6000
15,hidden_variable_identification,graph,synthesis,23,0.8753,0.6000
15,hidden_variable_identification,graph,synthesis,24,0.8732,0.6000
15,hidden_variable_identification,graph,synthesis,28,0.9127,0.6000
15,hidden_variable_identification,graph,synthesis,29,0.9166,0.6000
15,hidden_variable_identification,graph,synthesis,30,0.9285,0.6000
15,hidden_variable_identification,graph,synthesis,31,0.9391,0.6000
15,hidden_variable_identification,graph,synthesis,32,0.9484,0.6000
15,hidden_variable_identification,graph,synthesis,36,0.9034,0.6000
15,hidden_variable_identification,patterns,synthesis,0,0.7212,0.6000
15,hidden_variable_identification,patterns,synthesis,1,0.9624,0.6000
15,hidden_variable_identification,patterns,synthesis,2,0.9597,0.6000
15,hidden_variable_identification,patterns,synthesis,3,0.9597,0.6000
15,hidden_variable_identification,patterns,synthesis,4,0.9589,0.6000
15,hidden_variable_identification,patterns,synthesis,5,0.9665,0.6000
15,hidden_variable_identification,patterns,synthesis,6,0.9719,0.6000
15,hidden_variable_identification,patterns,synthesis,7,0.9678,0.6000
15,hidden_variable_identification,patterns,synthesis,8,0.9584,0.6000
15,hidden_variable_identification,patterns,synthesis,9,0.9495,0.6000
15,hidden_variable_identification,patterns,synthesis,10,0.9473,0.6000
15,hidden_variable_identification,patterns,synthesis,20,0.9019,0.6000
15,hidden_variable_identification,patterns,synthesis,21,0.9058,0.6000
15,hidden_variable_identification,patterns,synthesis,22,0.8916,0.6000
15,hidden_variable_identification,patterns,synthesis,23,0.8903,0.6000
15,hidden_variable_identification,patterns,synthesis,24,0.8884,0.6000
15,hidden_variable_identification,patterns,synthesis,28,0.9240,0.6000
15,hidden_variable_identification,patterns,synthesis,29,0.9289,0.6000
15,hidden_variable_identification,patterns,synthesis,30,0.9398,0.6000
15,hidden_variable_identification,patterns,synthesis,31,0.9501,0.6000
15,hidden_variable_identification,patterns,synthesis,32,0.9561,0.6000
15,hidden_variable_identification,patterns,synthesis,36,0.9292,0.6000
16,model_abstraction_and_breakdown,graph,synthesis,0,0.7178,0.6667
16,model_abstraction_and_breakdown,graph,synthesis,1,0.9639,0.6667
16,model_abstraction_and_breakdown,graph,synthesis,2,0.9619,0.6667
16,model_abstraction_and_breakdown,graph,synthesis,3,0.9584,0.6667
16,model_abstraction_and_breakdown,graph,synthesis,4,0.9546,0.6667
16,model_abstraction_and_breakdown,graph,synthesis,5,0.9654,0.6667
16,model_abstraction_and_breakdown,graph,synthesis,6,0.9698,0.6667
16,model_abstraction_and_breakdown,graph,synthesis,7,0.9677,0.6667
16,model_abstraction_and_breakdown,graph,synthesis,8,0.9594,0.6667
16,model_abstraction_and_breakdown,graph,synthesis,9,0.9508,0.6667
16,model_abstraction_and_breakdown,graph,synthesis,10,0.9494,0.6667
16,model_abstraction_and_breakdown,graph,synthesis,20,0.8970,0.6667
16,model_abstraction_and_breakdown,graph,synthesis,21,0.9003,0.6667
16,model_abstraction_and_breakdown,graph,synthesis,22,0.8844,0.6667
16,model_abstraction_and_breakdown,graph,synthesis,23,0.8828,0.6667
16,model_abstraction_and_breakdown,graph,synthesis,24,0.8849,0.6667
16,model_abstraction_and_breakdown,graph,synthesis,28,0.9207,0.6667
16,model_abstraction_and_breakdown,graph,synthesis,29,0.9248,0.6667
16,model_abstraction_and_breakdown,graph,synthesis,30,0.9341,0.6667
16,model_abstraction_and_breakdown,graph,synthesis,31,0.9422,0.6667
16,model_abstraction_and_breakdown,graph,synthesis,32,0.9496,0.6667
16,model_abstraction_and_breakdown,graph,synthesis,36,0.9184,0.6667
16,model_abstraction_and_breakdown,patterns,synthesis,0,0.6444,0.6667
16,model_abstraction_and_breakdown,patterns,synthesis,1,0.9534,0.6667
16,model_abstraction_and_breakdown,patterns,synthesis,2,0.9586,0.6667
16,model_abstraction_and_breakdown,patterns,synthesis,3,0.9569,0.6667
16,model_abstraction_and_breakdown,patterns,synthesis,4,0.9488,0.6667
