id,question_type,layer,stage,reasoning_answer_cosine_distance,reasoning_answer_cosine_similarity
18,hidden_variable_identification,1,reasoning,0.009642,0.990358
18,hidden_variable_identification,2,reasoning,0.01027,0.98973
18,hidden_variable_identification,3,reasoning,0.013069,0.986931
18,hidden_variable_identification,4,reasoning,0.01516,0.98484
18,hidden_variable_identification,5,reasoning,0.013502,0.986498
18,hidden_variable_identification,6,reasoning,0.0124,0.9876
18,hidden_variable_identification,7,reasoning,0.001171,0.998829
18,hidden_variable_identification,8,reasoning,0.001743,0.998257
18,hidden_variable_identification,9,reasoning,0.002444,0.997556
18,hidden_variable_identification,10,reasoning,0.002897,0.997103
18,hidden_variable_identification,11,reasoning,0.003344,0.996656
18,hidden_variable_identification,12,reasoning,0.004176,0.995824
18,hidden_variable_identification,13,reasoning,0.004371,0.995629
18,hidden_variable_identification,14,reasoning,0.004748,0.995252
18,hidden_variable_identification,15,reasoning,0.005222,0.994778
18,hidden_variable_identification,16,reasoning,0.006018,0.993982
18,hidden_variable_identification,17,reasoning,0.006558,0.993442
18,hidden_variable_identification,18,reasoning,0.00814,0.99186
18,hidden_variable_identification,19,reasoning,0.009645,0.990355
18,hidden_variable_identification,20,reasoning,0.013139,0.986861
18,hidden_variable_identification,21,reasoning,0.014501,0.985499
18,hidden_variable_identification,22,reasoning,0.017075,0.982925
18,hidden_variable_identification,23,reasoning,0.021916,0.978084
18,hidden_variable_identification,24,reasoning,0.026686,0.973314
18,hidden_variable_identification,25,reasoning,0.02474,0.97526
18,hidden_variable_identification,26,reasoning,0.025591,0.974409
18,hidden_variable_identification,27,reasoning,0.026068,0.973932
18,hidden_variable_identification,28,reasoning,0.028381,0.971619
18,hidden_variable_identification,29,reasoning,0.029637,0.970363
18,hidden_variable_identification,30,reasoning,0.026743,0.973257
18,hidden_variable_identification,31,reasoning,0.025695,0.974305
18,hidden_variable_identification,32,reasoning,0.022923,0.977077
18,hidden_variable_identification,33,reasoning,0.021626,0.978374
18,hidden_variable_identification,34,reasoning,0.017748,0.982252
18,hidden_variable_identification,35,reasoning,0.010553,0.989447
18,hidden_variable_identification,36,reasoning,0.110482,0.889518
19,model_abstraction_and_breakdown,0,brainstorm,0.04862,0.95138
19,model_abstraction_and_breakdown,1,brainstorm,0.005854,0.994146
19,model_abstraction_and_breakdown,2,brainstorm,0.006004,0.993996
19,model_abstraction_and_breakdown,3,brainstorm,0.009535,0.990465
19,model_abstraction_and_breakdown,4,brainstorm,0.01275,0.98725
19,model_abstraction_and_breakdown,5,brainstorm,0.010984,0.989016
19,model_abstraction_and_breakdown,6,brainstorm,0.00934,0.99066
19,model_abstraction_and_breakdown,7,brainstorm,0.000822,0.999178
19,model_abstraction_and_breakdown,8,brainstorm,0.001431,0.998569
19,model_abstraction_and_breakdown,9,brainstorm,0.001847,0.998153
19,model_abstraction_and_breakdown,10,brainstorm,0.002056,0.997944
19,model_abstraction_and_breakdown,11,brainstorm,0.00236,0.99764
19,model_abstraction_and_breakdown,12,brainstorm,0.002742,0.997258
19,model_abstraction_and_breakdown,13,brainstorm,0.002871,0.997129
19,model_abstraction_and_breakdown,14,brainstorm,0.003448,0.996552
19,model_abstraction_and_breakdown,15,brainstorm,0.003958,0.996042
19,model_abstraction_and_breakdown,16,brainstorm,0.004325,0.995675
19,model_abstraction_and_breakdown,17,brainstorm,0.004802,0.995198
19,model_abstraction_and_breakdown,18,brainstorm,0.006267,0.993733
19,model_abstraction_and_breakdown,19,brainstorm,0.007372,0.992628
19,model_abstraction_and_breakdown,20,brainstorm,0.011125,0.988875
19,model_abstraction_and_breakdown,21,brainstorm,0.013086,0.986914
19,model_abstraction_and_breakdown,22,brainstorm,0.018807,0.981193
19,model_abstraction_and_breakdown,23,brainstorm,0.026455,0.973545
19,model_abstraction_and_breakdown,24,brainstorm,0.032301,0.967699
19,model_abstraction_and_breakdown,25,brainstorm,0.026854,0.973146
19,model_abstraction_and_breakdown,26,brainstorm,0.027303,0.972697
19,model_abstraction_and_breakdown,27,brainstorm,0.030474,0.969526
19,model_abstraction_and_breakdown,28,brainstorm,0.03189,0.96811
19,model_abstraction_and_breakdown,29,brainstorm,0.031044,0.968956
19,model_abstraction_and_breakdown,30,brainstorm,0.025802,0.974198
19,model_abstraction_and_breakdown,31,brainstorm,0.024743,0.975257
19,model_abstraction_and_breakdown,32,brainstorm,0.021439,0.978561
19,model_abstraction_and_breakdown,33,brainstorm,0.020342,0.979658
19,model_abstraction_and_breakdown,34,brainstorm,0.018192,0.981808
19,model_abstraction_and_breakdown,35,brainstorm,0.012371,0.987629
19,model_abstraction_and_breakdown,36,brainstorm,0.093082,0.906918
19,model_abstraction_and_breakdown,0,graph,0.120323,0.879677
19,model_abstraction_and_breakdown,1,graph,0.011906,0.988094
19,model_abstraction_and_breakdown,2,graph,0.012741,0.987259
19,model_abstraction_and_breakdown,3,graph,0.015279,0.984721
19,model_abstraction_and_breakdown,4,graph,0.016377,0.983623
19,model_abstraction_and_breakdown,5,graph,0.014107,0.985893
19,model_abstraction_and_breakdown,6,graph,0.012912,0.987088
19,model_abstraction_and_breakdown,7,graph,0.001195,0.998805
19,model_abstraction_and_breakdown,8,graph,0.001735,0.998265
19,model_abstraction_and_breakdown,9,graph,0.002522,0.997478
19,model_abstraction_and_breakdown,10,graph,0.003127,0.996873
19,model_abstraction_and_breakdown,11,graph,0.003734,0.996266
19,model_abstraction_and_breakdown,12,graph,0.004298,0.995702
19,model_abstraction_and_breakdown,13,graph,0.00468,0.99532
19,model_abstraction_and_breakdown,14,graph,0.005217,0.994783
19,model_abstraction_and_breakdown,15,graph,0.005523,0.994477
19,model_abstraction_and_breakdown,16,graph,0.005996,0.994004
19,model_abstraction_and_breakdown,17,graph,0.006531,0.993469
19,model_abstraction_and_breakdown,18,graph,0.007997,0.992003
19,model_abstraction_and_breakdown,19,graph,0.009332,0.990668
19,model_abstraction_and_breakdown,20,graph,0.012295,0.987705
19,model_abstraction_and_breakdown,21,graph,0.013423,0.986577
19,model_abstraction_and_breakdown,22,graph,0.015798,0.984202
19,model_abstraction_and_breakdown,23,graph,0.020613,0.979387
19,model_abstraction_and_breakdown,24,graph,0.024064,0.975936
19,model_abstraction_and_breakdown,25,graph,0.023783,0.976217
19,model_abstraction_and_breakdown,26,graph,0.02555,0.97445
19,model_abstraction_and_breakdown,27,graph,0.02699,0.97301
19,model_abstraction_and_breakdown,28,graph,0.029038,0.970962
19,model_abstraction_and_breakdown,29,graph,0.029024,0.970976
19,model_abstraction_and_breakdown,30,graph,0.028989,0.971011
19,model_abstraction_and_breakdown,31,graph,0.027977,0.972023
19,model_abstraction_and_breakdown,32,graph,0.025482,0.974518
19,model_abstraction_and_breakdown,33,graph,0.023545,0.976455
19,model_abstraction_and_breakdown,34,graph,0.01926,0.98074
19,model_abstraction_and_breakdown,35,graph,0.011806,0.988194
19,model_abstraction_and_breakdown,36,graph,0.097124,0.902876
19,model_abstraction_and_breakdown,0,patterns,0.181074,0.818926
19,model_abstraction_and_breakdown,1,patterns,0.016804,0.983196
19,model_abstraction_and_breakdown,2,patterns,0.016822,0.983178
19,model_abstraction_and_breakdown,3,patterns,0.019484,0.980516
19,model_abstraction_and_breakdown,4,patterns,0.020905,0.979095
19,model_abstraction_and_breakdown,5,patterns,0.017,0.983
19,model_abstraction_and_breakdown,6,patterns,0.014882,0.985118
19,model_abstraction_and_breakdown,7,patterns,0.001382,0.998618
19,model_abstraction_and_breakdown,8,patterns,0.001957,0.998043
19,model_abstraction_and_breakdown,9,patterns,0.002806,0.997194
19,model_abstraction_and_breakdown,10,patterns,0.003331,0.996669
19,model_abstraction_and_breakdown,11,patterns,0.003985,0.996015
19,model_abstraction_and_breakdown,12,patterns,0.004725,0.995275
19,model_abstraction_and_breakdown,13,patterns,0.005285,0.994715
19,model_abstraction_and_breakdown,14,patterns,0.00598,0.99402
19,model_abstraction_and_breakdown,15,patterns,0.006524,0.993476
19,model_abstraction_and_breakdown,16,patterns,0.007171,0.992829
19,model_abstraction_and_breakdown,17,patterns,0.007922,0.992078
19,model_abstraction_and_breakdown,18,patterns,0.009549,0.990451
19,model_abstraction_and_breakdown,19,patterns,0.011183,0.988817
19,model_abstraction_and_breakdown,20,patterns,0.014384,0.985616
19,model_abstraction_and_breakdown,21,patterns,0.015563,0.984437
19,model_abstraction_and_breakdown,22,patterns,0.018351,0.981649
19,model_abstraction_and_breakdown,23,patterns,0.022661,0.977339
19,model_abstraction_and_breakdown,24,patterns,0.026708,0.973292
19,model_abstraction_and_breakdown,25,patterns,0.026397,0.973603
19,model_abstraction_and_breakdown,26,patterns,0.02762,0.97238
19,model_abstraction_and_breakdown,27,patterns,0.028642,0.971358
19,model_abstraction_and_breakdown,28,patterns,0.030823,0.969177
19,model_abstraction_and_breakdown,29,patterns,0.032055,0.967945
19,model_abstraction_and_breakdown,30,patterns,0.03125,0.96875
19,model_abstraction_and_breakdown,31,patterns,0.029824,0.970176
19,model_abstraction_and_breakdown,32,patterns,0.026794,0.973206
19,model_abstraction_and_breakdown,33,patterns,0.024951,0.975049
19,model_abstraction_and_breakdown,34,patterns,0.020764,0.979236
19,model_abstraction_and_breakdown,35,patterns,0.012817,0.987183
19,model_abstraction_and_breakdown,36,patterns,0.109236,0.890764
19,model_abstraction_and_breakdown,0,synthesis,0.044967,0.955033
19,model_abstraction_and_breakdown,1,synthesis,0.004746,0.995254
19,model_abstraction_and_breakdown,2,synthesis,0.005071,0.994929
19,model_abstraction_and_breakdown,3,synthesis,0.007798,0.992202
19,model_abstraction_and_breakdown,4,synthesis,0.01104,0.98896
19,model_abstraction_and_breakdown,5,synthesis,0.009975,0.990025
19,model_abstraction_and_breakdown,6,synthesis,0.008495,0.991505
19,model_abstraction_and_breakdown,7,synthesis,0.000717,0.999283
19,model_abstraction_and_breakdown,8,synthesis,0.001317,0.998683
19,model_abstraction_and_breakdown,9,synthesis,0.001635,0.998365
19,model_abstraction_and_breakdown,10,synthesis,0.001738,0.998262
19,model_abstraction_and_breakdown,11,synthesis,0.001921,0.998079
19,model_abstraction_and_breakdown,12,synthesis,0.002226,0.997774
19,model_abstraction_and_breakdown,13,synthesis,0.00236,0.99764
19,model_abstraction_and_breakdown,14,synthesis,0.002864,0.997136
19,model_abstraction_and_breakdown,15,synthesis,0.003211,0.996789
19,model_abstraction_and_breakdown,16,synthesis,0.003511,0.996489
19,model_abstraction_and_breakdown,17,synthesis,0.003932,0.996068
19,model_abstraction_and_breakdown,18,synthesis,0.005277,0.994723
19,model_abstraction_and_breakdown,19,synthesis,0.006119,0.993881
19,model_abstraction_and_breakdown,20,synthesis,0.008653,0.991347
19,model_abstraction_and_breakdown,21,synthesis,0.010587,0.989413
19,model_abstraction_and_breakdown,22,synthesis,0.015078,0.984922
19,model_abstraction_and_breakdown,23,synthesis,0.021809,0.978191
19,model_abstraction_and_breakdown,24,synthesis,0.027706,0.972294
19,model_abstraction_and_breakdown,25,synthesis,0.022907,0.977093
19,model_abstraction_and_breakdown,26,synthesis,0.023108,0.976892
19,model_abstraction_and_breakdown,27,synthesis,0.025414,0.974586
19,model_abstraction_and_breakdown,28,synthesis,0.026098,0.973902
19,model_abstraction_and_breakdown,29,synthesis,0.025337,0.974663
19,model_abstraction_and_breakdown,30,synthesis,0.020701,0.979299
19,model_abstraction_and_breakdown,31,synthesis,0.019154,0.980846
19,model_abstraction_and_breakdown,32,synthesis,0.016442,0.983558
19,model_abstraction_and_breakdown,33,synthesis,0.015635,0.984365
19,model_abstraction_and_breakdown,34,synthesis,0.014377,0.985623
19,model_abstraction_and_breakdown,35,synthesis,0.009958,0.990042
19,model_abstraction_and_breakdown,36,synthesis,0.08899,0.91101
19,model_abstraction_and_breakdown,0,reasoning,0.162647,0.837353
19,model_abstraction_and_breakdown,1,reasoning,0.014534,0.985466
19,model_abstraction_and_breakdown,2,reasoning,0.015046,0.984954
19,model_abstraction_and_breakdown,3,reasoning,0.018698,0.981302
19,model_abstraction_and_breakdown,4,reasoning,0.019505,0.980495
19,model_abstraction_and_breakdown,5,reasoning,0.016262,0.983738
19,model_abstraction_and_breakdown,6,reasoning,0.015034,0.984966
19,model_abstraction_and_breakdown,7,reasoning,0.001405,0.998595
19,model_abstraction_and_breakdown,8,reasoning,0.001989,0.998011
19,model_abstraction_and_breakdown,9,reasoning,0.002676,0.997324
19,model_abstraction_and_breakdown,10,reasoning,0.003005,0.996995
19,model_abstraction_and_breakdown,11,reasoning,0.003405,0.996595
19,model_abstraction_and_breakdown,12,reasoning,0.004027,0.995973
19,model_abstraction_and_breakdown,13,reasoning,0.004302,0.995698
19,model_abstraction_and_breakdown,14,reasoning,0.004871,0.995129
19,model_abstraction_and_breakdown,15,reasoning,0.005236,0.994764
19,model_abstraction_and_breakdown,16,reasoning,0.005934,0.994066
19,model_abstraction_and_breakdown,17,reasoning,0.006357,0.993643
19,model_abstraction_and_breakdown,18,reasoning,0.007545,0.992455
19,model_abstraction_and_breakdown,19,reasoning,0.008761,0.991239
19,model_abstraction_and_breakdown,20,reasoning,0.011884,0.988116
19,model_abstraction_and_breakdown,21,reasoning,0.013209,0.986791
19,model_abstraction_and_breakdown,22,reasoning,0.015749,0.984251
19,model_abstraction_and_breakdown,23,reasoning,0.020306,0.979694
19,model_abstraction_and_breakdown,24,reasoning,0.024041,0.975959
19,model_abstraction_and_breakdown,25,reasoning,0.022774,0.977226
19,model_abstraction_and_breakdown,26,reasoning,0.023218,0.976782
19,model_abstraction_and_breakdown,27,reasoning,0.023671,0.976329
19,model_abstraction_and_breakdown,28,reasoning,0.025266,0.974734
19,model_abstraction_and_breakdown,29,reasoning,0.026088,0.973912
19,model_abstraction_and_breakdown,30,reasoning,0.024109,0.975891
19,model_abstraction_and_breakdown,31,reasoning,0.022836,0.977164
19,model_abstraction_and_breakdown,32,reasoning,0.0205,0.9795
19,model_abstraction_and_breakdown,33,reasoning,0.019651,0.980349
19,model_abstraction_and_breakdown,34,reasoning,0.016411,0.983589
19,model_abstraction_and_breakdown,35,reasoning,0.010267,0.989733
19,model_abstraction_and_breakdown,36,reasoning,0.129394,0.870606
20,hidden_variable_identification,0,brainstorm,0.061605,0.938395
20,hidden_variable_identification,1,brainstorm,0.005799,0.994201
20,hidden_variable_identification,2,brainstorm,0.006131,0.993869
20,hidden_variable_identification,3,brainstorm,0.007974,0.992026
20,hidden_variable_identification,4,brainstorm,0.009168,0.990832
20,hidden_variable_identification,5,brainstorm,0.008347,0.991653
20,hidden_variable_identification,6,brainstorm,0.006981,0.993019
20,hidden_variable_identification,7,brainstorm,0.000655,0.999345
20,hidden_variable_identification,8,brainstorm,0.000892,0.999108
20,hidden_variable_identification,9,brainstorm,0.001289,0.998711
20,hidden_variable_identification,10,brainstorm,0.001454,0.998546
